strategy_id,symbol,tf,n_bars,n_trades,is_sharpe,oos_sharpe,oos_sortino,oos_cagr,oos_max_dd,oos_calmar,oos_ulcer,oos_upi,oos_tail_ratio,oos_dd_duration_bars,oos_dd_recovery_bars,oos_psr,oos_dsr,n_profitable_regimes,regime_sharpes,worst3_months_mean,rho_buy_hold_oos,maker_fill_pct,unfilled_pct,fee_drag,total_fee_paid,gates_passed,gate_detail,win_rate,profit_factor,avg_win,avg_loss,avg_hold_bars,monthly_returns,yearly_returns,equity_file,execution_mode
sig_mtf_conf,SOLUSDT,4h,6570,57,1.389,-0.088,-0.089,-0.1951,-0.3645,-0.535,25.208,-0.008,0.993,1405,796,0.0002,0.0,3,"{""weak_uptrend"": -2.591269940918847, ""strong_uptrend"": 5.542970859822054, ""strong_downtrend"": 0.16357766112313188, ""weak_downtrend"": 0.036111393152105806}",-0.0875,0.686,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.298,1.724,4795.83,-1182.34,222.11,"{""2022-01"": -0.0433, ""2022-02"": -0.0127, ""2022-03"": 0.2331, ""2022-04"": -0.0876, ""2022-05"": 0.0, ""2022-06"": 0.0031, ""2022-07"": -0.0636, ""2022-08"": -0.1543, ""2022-09"": -0.0492, ""2022-10"": -0.0077, ""2022-11"": -0.2535, ""2022-12"": -0.1636, ""2023-01"": 0.9987, ""2023-02"": -0.0854, ""2023-03"": -0.0599, ""2023-04"": -0.1051, ""2023-05"": -0.0557, ""2023-06"": -0.0197, ""2023-07"": 0.2783, ""2023-08"": -0.0531, ""2023-09"": 0.0643, ""2023-10"": 0.7056, ""2023-11"": 0.2809, ""2023-12"": 0.7153, ""2024-01"": -0.1073, ""2024-02"": 0.1627, ""2024-03"": 0.5003, ""2024-04"": -0.2934, ""2024-05"": 0.0654, ""2024-06"": -0.0658, ""2024-07"": 0.0724, ""2024-08"": -0.1277, ""2024-09"": 0.0547, ""2024-10"": 0.101, ""2024-11"": 0.1687, ""2024-12"": -0.0691}","{""2022"": -0.5026, ""2023"": 5.8735, ""2024"": 0.294}",sig_mtf_conf__SOLUSDT__4h.parquet,v1
sig_squeeze,BTCUSDT,4h,6570,46,0.695,0.371,0.347,0.0704,-0.2087,0.337,9.375,0.008,1.069,1324,759,1.0,0.0,2,"{""strong_uptrend"": -0.6146680085972214, ""weak_uptrend"": 0.19885362076426064, ""weak_downtrend"": -0.028014747161792582, ""strong_downtrend"": 4.13919500484701}",-0.086,0.647,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.304,1.399,1497.09,-468.05,273.83,"{""2022-01"": 0.0362, ""2022-02"": -0.0669, ""2022-03"": 0.057, ""2022-04"": -0.0507, ""2022-05"": -0.2659, ""2022-06"": -0.1445, ""2022-07"": 0.1177, ""2022-08"": -0.0158, ""2022-09"": -0.0392, ""2022-10"": 0.0062, ""2022-11"": -0.1757, ""2022-12"": 0.0, ""2023-01"": 0.3798, ""2023-02"": 0.057, ""2023-03"": 0.0352, ""2023-04"": 0.0515, ""2023-05"": -0.0659, ""2023-06"": 0.0377, ""2023-07"": -0.07, ""2023-08"": -0.0488, ""2023-09"": -0.0632, ""2023-10"": 0.2652, ""2023-11"": -0.0266, ""2023-12"": 0.0859, ""2024-01"": 0.0102, ""2024-02"": 0.4357, ""2024-03"": 0.1776, ""2024-04"": -0.0735, ""2024-05"": -0.0419, ""2024-06"": 0.0048, ""2024-07"": 0.0032, ""2024-08"": -0.0695, ""2024-09"": 0.1145, ""2024-10"": -0.0352, ""2024-11"": 0.3448, ""2024-12"": -0.1467}","{""2022"": -0.4659, ""2023"": 0.7052, ""2024"": 0.7548}",sig_squeeze__BTCUSDT__4h.parquet,v1
sig_squeeze,ETHUSDT,4h,6570,50,0.272,-0.098,-0.112,-0.1539,-0.3074,-0.501,18.088,-0.009,1.056,1079,407,0.0,0.0,1,"{""weak_uptrend"": -1.7684862661960807, ""strong_downtrend"": -0.8845854156650712, ""weak_downtrend"": 2.9981704903668263, ""strong_uptrend"": -1.7978606035390703}",-0.1074,0.765,0.0,0.0,,0.0,0,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.34,0.944,988.08,-539.06,293.76,"{""2022-01"": -0.0016, ""2022-02"": 0.079, ""2022-03"": 0.1287, ""2022-04"": -0.0603, ""2022-05"": -0.3236, ""2022-06"": -0.1809, ""2022-07"": 0.0098, ""2022-08"": -0.0729, ""2022-09"": -0.0214, ""2022-10"": 0.1873, ""2022-11"": -0.2857, ""2022-12"": -0.0624, ""2023-01"": 0.1962, ""2023-02"": 0.0802, ""2023-03"": 0.0229, ""2023-04"": 0.0593, ""2023-05"": 0.0016, ""2023-06"": 0.0076, ""2023-07"": -0.0204, ""2023-08"": -0.058, ""2023-09"": 0.0015, ""2023-10"": -0.0847, ""2023-11"": 0.0639, ""2023-12"": 0.016, ""2024-01"": 0.0635, ""2024-02"": 0.4629, ""2024-03"": 0.132, ""2024-04"": -0.2105, ""2024-05"": 0.2366, ""2024-06"": -0.0925, ""2024-07"": -0.0907, ""2024-08"": -0.0815, ""2024-09"": 0.0966, ""2024-10"": 0.0188, ""2024-11"": 0.2061, ""2024-12"": -0.1391}","{""2022"": -0.5388, ""2023"": 0.292, ""2024"": 0.5119}",sig_squeeze__ETHUSDT__4h.parquet,v1
sig_squeeze,SOLUSDT,4h,6570,57,0.619,0.51,0.518,0.1365,-0.2691,0.507,16.26,0.008,0.982,1232,616,1.0,0.0,2,"{""weak_uptrend"": -1.2691598136563562, ""strong_uptrend"": 4.161842472312298, ""strong_downtrend"": -3.300723570145938, ""weak_downtrend"": 0.9128104359237552}",-0.111,0.525,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.404,1.22,1491.75,-827.12,224.35,"{""2022-01"": -0.042, ""2022-02"": -0.0963, ""2022-03"": 0.3078, ""2022-04"": -0.1543, ""2022-05"": -0.4866, ""2022-06"": -0.0668, ""2022-07"": -0.0395, ""2022-08"": -0.2228, ""2022-09"": -0.087, ""2022-10"": -0.0134, ""2022-11"": -0.0401, ""2022-12"": -0.0959, ""2023-01"": 0.9543, ""2023-02"": -0.0141, ""2023-03"": 0.0227, ""2023-04"": 0.0781, ""2023-05"": -0.0863, ""2023-06"": -0.227, ""2023-07"": 0.2105, ""2023-08"": -0.1146, ""2023-09"": 0.0385, ""2023-10"": 0.1356, ""2023-11"": 0.21, ""2023-12"": 0.6374, ""2024-01"": -0.1833, ""2024-02"": 0.2777, ""2024-03"": 0.4333, ""2024-04"": -0.2051, ""2024-05"": 0.1, ""2024-06"": -0.1772, ""2024-07"": 0.1996, ""2024-08"": -0.0452, ""2024-09"": 0.0526, ""2024-10"": 0.1423, ""2024-11"": 0.2214, ""2024-12"": -0.1107}","{""2022"": -0.7323, ""2023"": 2.7574, ""2024"": 0.6097}",sig_squeeze__SOLUSDT__4h.parquet,v1
sig_sweep,BTCUSDT,4h,6570,10,0.481,0.473,0.513,0.1169,-0.38,0.308,19.233,0.006,0.991,1306,593,1.0,0.0,3,"{""strong_uptrend"": 0.3788559857682663, ""weak_uptrend"": -0.3961802707521339, ""weak_downtrend"": 1.2817921408799702, ""strong_downtrend"": 3.8383623156232614}",-0.0638,0.821,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.4,1.566,2447.92,-1042.25,1298.8,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": -0.1088, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": -0.0533, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": -0.1537, ""2022-12"": -0.0123, ""2023-01"": 0.1045, ""2023-02"": 0.0007, ""2023-03"": 0.2301, ""2023-04"": 0.027, ""2023-05"": -0.0635, ""2023-06"": 0.0108, ""2023-07"": -0.0407, ""2023-08"": -0.1126, ""2023-09"": 0.0105, ""2023-10"": 0.0, ""2023-11"": 0.0335, ""2023-12"": 0.1209, ""2024-01"": -0.0124, ""2024-02"": 0.1932, ""2024-03"": 0.166, ""2024-04"": -0.1084, ""2024-05"": -0.0078, ""2024-06"": -0.0706, ""2024-07"": -0.0357, ""2024-08"": -0.0832, ""2024-09"": -0.004, ""2024-10"": 0.11, ""2024-11"": 0.3715, ""2024-12"": -0.0375}","{""2022"": -0.2948, ""2023"": 0.3171, ""2024"": 0.4576}",sig_sweep__BTCUSDT__4h.parquet,v1
sig_sweep,ETHUSDT,4h,6570,11,0.048,-0.251,-0.238,-0.1943,-0.4189,-0.464,26.052,-0.007,0.959,1597,337,0.0,0.0,2,"{""weak_uptrend"": -1.3672253806879626, ""strong_downtrend"": -0.9771419043676329, ""weak_downtrend"": 4.215231394537224, ""strong_uptrend"": 0.5272184361140828}",-0.098,0.708,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.273,0.551,1148.38,-781.62,1067.27,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": -0.1559, ""2022-05"": 0.0461, ""2022-06"": 0.0, ""2022-07"": 0.1208, ""2022-08"": -0.0739, ""2022-09"": -0.1119, ""2022-10"": 0.0, ""2022-11"": -0.2198, ""2022-12"": 0.0, ""2023-01"": 0.0266, ""2023-02"": 0.0126, ""2023-03"": -0.0591, ""2023-04"": 0.05, ""2023-05"": -0.0259, ""2023-06"": 0.0, ""2023-07"": -0.0025, ""2023-08"": -0.0083, ""2023-09"": 0.0, ""2023-10"": 0.0212, ""2023-11"": 0.1308, ""2023-12"": 0.112, ""2024-01"": -0.001, ""2024-02"": 0.0, ""2024-03"": 0.078, ""2024-04"": -0.1551, ""2024-05"": 0.0053, ""2024-06"": -0.0862, ""2024-07"": -0.1045, ""2024-08"": 0.0, ""2024-09"": -0.012, ""2024-10"": -0.0972, ""2024-11"": 0.4705, ""2024-12"": -0.0923}","{""2022"": -0.3649, ""2023"": 0.2707, ""2024"": -0.1089}",sig_sweep__ETHUSDT__4h.parquet,v1
sig_sweep,SOLUSDT,4h,6570,9,0.957,-0.485,-0.51,-0.4319,-0.5824,-0.741,37.377,-0.012,0.847,1642,886,0.0,0.0,2,"{""weak_uptrend"": -1.9928887656545466, ""strong_uptrend"": 2.557732493061606, ""strong_downtrend"": 3.3015869483468636, ""weak_downtrend"": -1.8972271428839245}",-0.1484,0.814,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.222,1.532,9339.17,-1742.0,1379.56,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": -0.3052, ""2022-05"": -0.3681, ""2022-06"": 0.0, ""2022-07"": 0.0519, ""2022-08"": -0.1576, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0966, ""2023-02"": -0.0849, ""2023-03"": -0.1087, ""2023-04"": 0.0, ""2023-05"": -0.043, ""2023-06"": 0.0, ""2023-07"": -0.0715, ""2023-08"": -0.0852, ""2023-09"": 0.0, ""2023-10"": 0.7271, ""2023-11"": 0.5443, ""2023-12"": 0.7153, ""2024-01"": -0.0468, ""2024-02"": 0.2962, ""2024-03"": 0.6108, ""2024-04"": -0.2932, ""2024-05"": -0.0422, ""2024-06"": -0.1117, ""2024-07"": 0.0054, ""2024-08"": -0.1534, ""2024-09"": -0.0215, ""2024-10"": 0.1062, ""2024-11"": 0.4085, ""2024-12"": -0.1799}","{""2022"": -0.6109, ""2023"": 2.3262, ""2024"": 0.2737}",sig_sweep__SOLUSDT__4h.parquet,v1
sig_atr_sqz,BTCUSDT,4h,6570,6,-0.347,1.023,0.846,0.3208,-0.1671,1.92,10.559,0.03,1.216,1294,1240,1.0,0.0,3,"{""strong_uptrend"": 1.002228140532435, ""weak_uptrend"": 1.1572121968529077, ""weak_downtrend"": 1.3531682712568032, ""strong_downtrend"": 0.0}",-0.0125,0.632,0.0,0.0,,0.0,3,"{""gate_mdd"": true, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.5,0.656,1502.28,-2290.22,2203.33,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": -0.0296, ""2022-04"": -0.1731, ""2022-05"": -0.1549, ""2022-06"": -0.364, ""2022-07"": 0.0, ""2022-08"": -0.1591, ""2022-09"": -0.0313, ""2022-10"": -0.0359, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0306, ""2023-05"": -0.0692, ""2023-06"": 0.1199, ""2023-07"": -0.0407, ""2023-08"": -0.1126, ""2023-09"": 0.0103, ""2023-10"": 0.2738, ""2023-11"": 0.089, ""2023-12"": 0.1209, ""2024-01"": -0.0313, ""2024-02"": 0.1551, ""2024-03"": 0.166, ""2024-04"": -0.1038, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0167, ""2024-11"": 0.3715, ""2024-12"": -0.0375}","{""2022"": -0.6613, ""2023"": 0.4366, ""2024"": 0.5694}",sig_atr_sqz__BTCUSDT__4h.parquet,v1
sig_atr_sqz,ETHUSDT,4h,6570,2,0.574,-0.701,-0.613,-0.3575,-0.4221,-0.847,28.115,-0.013,0.93,1304,886,0.0,0.0,1,"{""weak_uptrend"": -1.970434228971233, ""strong_downtrend"": -1.1891580395951837, ""weak_downtrend"": 1.0448718715924747, ""strong_uptrend"": -2.227556037582016}",-0.1195,0.737,0.0,0.0,,0.0,0,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.5,0.893,2576.85,-2886.35,6074.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": -0.1328, ""2022-09"": -0.145, ""2022-10"": -0.0406, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0026, ""2023-06"": 0.0321, ""2023-07"": -0.0402, ""2023-08"": -0.1133, ""2023-09"": 0.0153, ""2023-10"": 0.086, ""2023-11"": 0.1308, ""2023-12"": 0.112, ""2024-01"": 0.0006, ""2024-02"": 0.4629, ""2024-03"": 0.0914, ""2024-04"": -0.1732, ""2024-05"": 0.2483, ""2024-06"": -0.0862, ""2024-07"": -0.0597, ""2024-08"": -0.2125, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": -0.2886, ""2023"": 0.221, ""2024"": 0.1156}",sig_atr_sqz__ETHUSDT__4h.parquet,v1
sig_atr_sqz,SOLUSDT,4h,6570,2,1.698,-1.132,-0.457,-0.3759,-0.3553,-1.058,29.072,-0.013,0.0,1642,1551,0.0,0.0,2,"{""weak_uptrend"": -2.9517548358676735, ""strong_uptrend"": 0.7680021722488719, ""strong_downtrend"": 1.387040363325398, ""weak_downtrend"": -1.8140221826559852}",0.0,0.428,0.0,0.0,,0.0,2,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.5,16.067,34980.43,-2177.09,4028.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": -0.2499, ""2022-09"": 0.0556, ""2022-10"": -0.012, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": -0.066, ""2023-08"": -0.1681, ""2023-09"": 0.0826, ""2023-10"": 0.7969, ""2023-11"": 0.5443, ""2023-12"": 0.7153, ""2024-01"": -0.0468, ""2024-02"": 0.2962, ""2024-03"": 0.6108, ""2024-04"": -0.3133, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": -0.2177, ""2023"": 3.0035, ""2024"": 0.3667}",sig_atr_sqz__SOLUSDT__4h.parquet,v1
sig_engulf,BTCUSDT,4h,6570,14,0.533,1.17,1.298,0.4655,-0.2684,1.735,12.98,0.036,0.99,1221,695,1.0,0.0,4,"{""strong_uptrend"": 1.3502389588839967, ""weak_uptrend"": 1.1679076965064792, ""weak_downtrend"": 0.15805475731465307, ""strong_downtrend"": 3.903156932160698}",-0.0404,0.768,0.0,0.0,,0.0,2,"{""gate_mdd"": false, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.571,2.166,1761.71,-1084.34,801.14,"{""2022-01"": -0.0862, ""2022-02"": 0.122, ""2022-03"": 0.0545, ""2022-04"": -0.0947, ""2022-05"": 0.0, ""2022-06"": -0.2432, ""2022-07"": 0.0808, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0674, ""2022-11"": -0.1624, ""2022-12"": -0.0123, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0268, ""2023-06"": 0.1034, ""2023-07"": 0.0002, ""2023-08"": 0.0166, ""2023-09"": 0.0259, ""2023-10"": 0.2847, ""2023-11"": -0.0015, ""2023-12"": 0.0, ""2024-01"": 0.0168, ""2024-02"": 0.2119, ""2024-03"": 0.0, ""2024-04"": -0.1302, ""2024-05"": 0.0832, ""2024-06"": -0.0702, ""2024-07"": -0.0869, ""2024-08"": 0.0893, ""2024-09"": 0.0738, ""2024-10"": 0.11, ""2024-11"": 0.238, ""2024-12"": 0.0357}","{""2022"": -0.2931, ""2023"": 0.516, ""2024"": 0.6411}",sig_engulf__BTCUSDT__4h.parquet,v1
sig_engulf,ETHUSDT,4h,6570,11,0.524,0.876,0.898,0.3531,-0.2368,1.491,11.627,0.03,1.045,1273,64,1.0,0.0,3,"{""weak_uptrend"": -0.19160534710373917, ""strong_downtrend"": 0.04059303382705707, ""weak_downtrend"": 4.81939485483339, ""strong_uptrend"": 0.5887416039600648}",-0.0433,0.739,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.545,2.743,1732.72,-757.9,792.0,"{""2022-01"": -0.1393, ""2022-02"": 0.0871, ""2022-03"": 0.0667, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": -0.2007, ""2022-07"": 0.5574, ""2022-08"": -0.0739, ""2022-09"": 0.0276, ""2022-10"": 0.023, ""2022-11"": 0.1384, ""2022-12"": -0.0192, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": -0.0211, ""2023-09"": -0.0135, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": -0.0857, ""2024-02"": 0.059, ""2024-03"": 0.0772, ""2024-04"": -0.1301, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0547, ""2024-08"": -0.0055, ""2024-09"": 0.0355, ""2024-10"": -0.0321, ""2024-11"": 0.4705, ""2024-12"": -0.0923}","{""2022"": 0.3507, ""2023"": -0.0343, ""2024"": 0.2731}",sig_engulf__ETHUSDT__4h.parquet,v1
sig_engulf,SOLUSDT,4h,6570,12,1.189,1.035,1.323,0.646,-0.3971,1.627,18.486,0.035,1.012,650,558,1.0,0.0,3,"{""weak_uptrend"": -1.2947908131294878, ""strong_uptrend"": 4.4269737345518605, ""strong_downtrend"": 4.018283982918335, ""weak_downtrend"": 0.8986467881884775}",-0.1089,0.906,0.0,0.0,,0.0,2,"{""gate_mdd"": false, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.75,4.501,5959.29,-3971.71,1141.33,"{""2022-01"": 0.0, ""2022-02"": 0.1716, ""2022-03"": 0.0593, ""2022-04"": 0.0, ""2022-05"": -0.0874, ""2022-06"": -0.2624, ""2022-07"": 0.2544, ""2022-08"": -0.2562, ""2022-09"": -0.0167, ""2022-10"": 0.0, ""2022-11"": 0.1724, ""2022-12"": -0.2959, ""2023-01"": 0.6305, ""2023-02"": 0.0585, ""2023-03"": -0.0333, ""2023-04"": 0.0849, ""2023-05"": 0.0303, ""2023-06"": 0.1889, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.1705, ""2023-10"": 0.7969, ""2023-11"": 0.0409, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.1591, ""2024-03"": 0.0, ""2024-04"": -0.3183, ""2024-05"": 0.3067, ""2024-06"": -0.1149, ""2024-07"": 0.2985, ""2024-08"": -0.2118, ""2024-09"": 0.1637, ""2024-10"": 0.1062, ""2024-11"": 0.3986, ""2024-12"": 0.0}","{""2022"": -0.3673, ""2023"": 3.8536, ""2024"": 0.6842}",sig_engulf__SOLUSDT__4h.parquet,v1
sig_liq_sweep,BTCUSDT,4h,6570,11,0.768,0.757,0.774,0.2319,-0.2766,0.838,16.741,0.014,0.939,1302,191,1.0,0.0,2,"{""strong_uptrend"": -0.011890631946605654, ""weak_uptrend"": 1.464980089033875, ""weak_downtrend"": 0.5874804088476732, ""strong_downtrend"": 0.0}",-0.0333,0.708,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.364,2.463,3462.71,-803.25,1201.45,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0759, ""2022-04"": -0.0957, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": -0.0722, ""2022-09"": 0.0, ""2022-10"": -0.0131, ""2022-11"": -0.1914, ""2022-12"": 0.0, ""2023-01"": 0.0904, ""2023-02"": 0.0007, ""2023-03"": 0.2301, ""2023-04"": 0.027, ""2023-05"": -0.0716, ""2023-06"": -0.0099, ""2023-07"": -0.0407, ""2023-08"": -0.1126, ""2023-09"": -0.0065, ""2023-10"": 0.2379, ""2023-11"": 0.089, ""2023-12"": 0.1209, ""2024-01"": -0.0372, ""2024-02"": 0.2193, ""2024-03"": 0.166, ""2024-04"": -0.1345, ""2024-05"": -0.0078, ""2024-06"": -0.0317, ""2024-07"": -0.0307, ""2024-08"": -0.0281, ""2024-09"": -0.0054, ""2024-10"": 0.11, ""2024-11"": 0.3715, ""2024-12"": -0.0375}","{""2022"": -0.2796, ""2023"": 0.6193, ""2024"": 0.5626}",sig_liq_sweep__BTCUSDT__4h.parquet,v1
sig_liq_sweep,ETHUSDT,4h,6570,13,0.324,-1.545,-1.429,-0.5389,-0.5178,-1.041,35.371,-0.015,0.905,1597,273,0.0,0.0,0,"{""weak_uptrend"": -1.6046550152724082, ""strong_downtrend"": -3.005476762722443, ""weak_downtrend"": 0.0, ""strong_uptrend"": -2.2174168721608702}",-0.113,0.686,0.0,0.0,,0.0,0,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.308,0.545,1152.13,-938.86,949.85,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0897, ""2022-04"": -0.1298, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": -0.2188, ""2022-09"": -0.2025, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.1102, ""2023-02"": 0.0126, ""2023-03"": 0.1347, ""2023-04"": 0.0267, ""2023-05"": -0.0348, ""2023-06"": 0.0235, ""2023-07"": -0.0402, ""2023-08"": -0.1388, ""2023-09"": 0.0, ""2023-10"": -0.0016, ""2023-11"": 0.1308, ""2023-12"": 0.112, ""2024-01"": 0.0006, ""2024-02"": 0.3057, ""2024-03"": 0.0914, ""2024-04"": -0.1838, ""2024-05"": -0.0148, ""2024-06"": -0.0862, ""2024-07"": -0.1377, ""2024-08"": 0.0, ""2024-09"": -0.012, ""2024-10"": -0.1092, ""2024-11"": 0.0757, ""2024-12"": -0.0923}","{""2022"": -0.4092, ""2023"": 0.3426, ""2024"": -0.2235}",sig_liq_sweep__ETHUSDT__4h.parquet,v1
