fired,skip_reason,slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,mom_imb_l5,mom_cvd_norm,mom_aggressor,bb_position,rsi14,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
False,momentum_engaged,btc-updown-5m-1777489800,1777489500,Up,75454.55,-2.0,-1.0,0.0,1.0,0.5,0.26005405474430204,-0.10154427483924482,0.0022392156,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777490100,1777489800,Down,75415.43,-2.0,-1.0,0.0,1.0,0.5,0.2624119574293317,-0.09779901209667069,0.00510520756,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777490400,1777490100,Up,75522.3,-2.0,-1.0,0.0,0.0,0.5,-0.11358549800269642,-0.284590145006741,0.0008351999999999999,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777490700,1777490400,Down,75498.35,-2.0,-1.0,0.0,0.0,0.5,0.08040234643302786,0.20065410144256965,0.00046901952,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777491000,1777490700,Down,75519.3,-2.0,-1.0,0.0,0.0,0.5,0.13289946170070183,-0.41819534574824535,0.0005920000000000001,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777491300,1777491000,Up,75338.26,-2.0,-1.0,1.0,0.0,0.6602656137832071,0.08867598210830874,-0.7185983649892671,0.25528220244,0.9984355579067187,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777491600,1777491300,Up,75423.62,-2.0,-1.0,0.0,0.0,0.6092007657334341,0.11383726469613487,-0.46563325317966275,0.00030188656,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777491900,1777491600,Up,75438.84,-2.0,-1.0,0.0,0.0,0.6000957166786356,0.07813417163268789,0.19533542908171972,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777492200,1777491900,Up,75436.09,-2.0,-1.0,0.0,1.0,0.6017408470926102,0.2936610152656938,-0.01697075579576535,0.0014977252799999998,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777492500,1777492200,Up,75475.09,-3.0,-1.0,0.0,0.0,0.5784099066762426,0.018777653785940387,0.04694413446485097,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777492800,1777492500,Up,75525.97,-3.0,-1.0,0.0,1.0,0.5479720028715018,0.4714125125347453,0.4272226813368633,0.0017448000000000001,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777493100,1777492800,Down,75572.46,-1.0,-1.0,0.0,0.0,0.5201603254367057,-0.11375899022403367,-0.28445747556008416,8e-05,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777493400,1777493100,Down,75621.92,-1.0,-1.0,0.0,1.0,0.49057190715482485,0.2742442198291467,0.6848758558728668,0.0009795916,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777493700,1777493400,Up,75582.17,-1.0,-1.0,0.0,1.0,0.5143515195022764,0.2610299002336364,-0.10565581466590893,0.010974086999999999,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777494000,1777493700,Down,75568.37,-2.0,-1.0,0.0,1.0,0.5226070830342237,0.18369332054232668,-0.29148669864418325,0.00096,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777494300,1777494000,Up,75642.71,-2.0,-1.0,0.0,0.0,0.47813472122517175,0.0461663577750826,-0.6373983361422934,0.0037523074400000003,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777494600,1777494300,Up,75635.03,-2.0,-1.0,0.0,1.0,0.48272912179947636,0.3481959502606663,0.12048987565166583,0.0,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777494900,1777494600,Up,75663.98,-2.0,-1.0,0.0,1.0,0.46541038525963596,0.5069518297757378,0.5161932889993445,0.0015817139200000002,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777495200,1777494900,Up,75761.48,-2.0,-1.0,1.0,1.0,0.8096548983012889,0.5440417392787592,0.608721899296898,0.0018432651999999998,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777495500,1777495200,Down,75725.86,-2.0,-1.0,1.0,1.0,0.8588988542692781,0.49262828653006085,0.4781197123751521,0.0046013386,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777495800,1777495500,Up,75827.42,-2.0,-1.0,1.0,1.0,0.7184941330983199,0.5654409429279522,0.6623448084998805,0.00167673176,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777496100,1777495800,Down,75766.58,-2.0,-1.0,1.0,-1.0,0.8026042476713882,-0.21907827204910088,-0.5476956801227522,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777496400,1777496100,Down,75782.99,-2.0,-1.0,1.0,1.0,0.7799177424093168,0.5263582393483999,0.5639315169709997,0.0026187752,1.0,no_data,,,,,,,,,,
False,post_close_21.03>=21.00,btc-updown-5m-1777496700,1777496400,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.12>=21.00,btc-updown-5m-1777497000,1777496700,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.20>=21.00,btc-updown-5m-1777497300,1777497000,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.28>=21.00,btc-updown-5m-1777497600,1777497300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.37>=21.00,btc-updown-5m-1777497900,1777497600,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.45>=21.00,btc-updown-5m-1777498200,1777497900,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.53>=21.00,btc-updown-5m-1777498500,1777498200,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.62>=21.00,btc-updown-5m-1777498800,1777498500,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.70>=21.00,btc-updown-5m-1777499100,1777498800,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.78>=21.00,btc-updown-5m-1777499400,1777499100,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.87>=21.00,btc-updown-5m-1777499700,1777499400,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.95>=21.00,btc-updown-5m-1777500000,1777499700,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.03>=21.00,btc-updown-5m-1777500300,1777500000,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.12>=21.00,btc-updown-5m-1777500600,1777500300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.20>=21.00,btc-updown-5m-1777500900,1777500600,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.28>=21.00,btc-updown-5m-1777501200,1777500900,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.37>=21.00,btc-updown-5m-1777501500,1777501200,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.45>=21.00,btc-updown-5m-1777501800,1777501500,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.53>=21.00,btc-updown-5m-1777502100,1777501800,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.62>=21.00,btc-updown-5m-1777502400,1777502100,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.70>=21.00,btc-updown-5m-1777502700,1777502400,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.78>=21.00,btc-updown-5m-1777503000,1777502700,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.87>=21.00,btc-updown-5m-1777503300,1777503000,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.95>=21.00,btc-updown-5m-1777503600,1777503300,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.03>=21.00,btc-updown-5m-1777503900,1777503600,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.12>=21.00,btc-updown-5m-1777504200,1777503900,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.20>=21.00,btc-updown-5m-1777504500,1777504200,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.28>=21.00,btc-updown-5m-1777504800,1777504500,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.37>=21.00,btc-updown-5m-1777505100,1777504800,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.45>=21.00,btc-updown-5m-1777505400,1777505100,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.53>=21.00,btc-updown-5m-1777505700,1777505400,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.62>=21.00,btc-updown-5m-1777506000,1777505700,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.70>=21.00,btc-updown-5m-1777506300,1777506000,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.78>=21.00,btc-updown-5m-1777506600,1777506300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.87>=21.00,btc-updown-5m-1777506900,1777506600,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.95>=21.00,btc-updown-5m-1777507200,1777506900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.03<13.00,btc-updown-5m-1777507500,1777507200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.12<13.00,btc-updown-5m-1777507800,1777507500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.20<13.00,btc-updown-5m-1777508100,1777507800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.28<13.00,btc-updown-5m-1777508400,1777508100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.37<13.00,btc-updown-5m-1777508700,1777508400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.45<13.00,btc-updown-5m-1777509000,1777508700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.53<13.00,btc-updown-5m-1777509300,1777509000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.62<13.00,btc-updown-5m-1777509600,1777509300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.70<13.00,btc-updown-5m-1777509900,1777509600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.78<13.00,btc-updown-5m-1777510200,1777509900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.87<13.00,btc-updown-5m-1777510500,1777510200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.95<13.00,btc-updown-5m-1777510800,1777510500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.03<13.00,btc-updown-5m-1777511100,1777510800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.12<13.00,btc-updown-5m-1777511400,1777511100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.20<13.00,btc-updown-5m-1777511700,1777511400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.28<13.00,btc-updown-5m-1777512000,1777511700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.37<13.00,btc-updown-5m-1777512300,1777512000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.45<13.00,btc-updown-5m-1777512600,1777512300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.53<13.00,btc-updown-5m-1777512900,1777512600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.62<13.00,btc-updown-5m-1777513200,1777512900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.70<13.00,btc-updown-5m-1777513500,1777513200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.78<13.00,btc-updown-5m-1777513800,1777513500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.87<13.00,btc-updown-5m-1777514100,1777513800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.95<13.00,btc-updown-5m-1777514400,1777514100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.03<13.00,btc-updown-5m-1777514700,1777514400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.12<13.00,btc-updown-5m-1777515000,1777514700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.20<13.00,btc-updown-5m-1777515300,1777515000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.28<13.00,btc-updown-5m-1777515600,1777515300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.37<13.00,btc-updown-5m-1777515900,1777515600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.45<13.00,btc-updown-5m-1777516200,1777515900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.53<13.00,btc-updown-5m-1777516500,1777516200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.62<13.00,btc-updown-5m-1777516800,1777516500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.70<13.00,btc-updown-5m-1777517100,1777516800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.78<13.00,btc-updown-5m-1777517400,1777517100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.87<13.00,btc-updown-5m-1777517700,1777517400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.95<13.00,btc-updown-5m-1777518000,1777517700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.03<13.00,btc-updown-5m-1777518300,1777518000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.12<13.00,btc-updown-5m-1777518600,1777518300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.20<13.00,btc-updown-5m-1777518900,1777518600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.28<13.00,btc-updown-5m-1777519200,1777518900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.37<13.00,btc-updown-5m-1777519500,1777519200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.45<13.00,btc-updown-5m-1777519800,1777519500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.53<13.00,btc-updown-5m-1777520100,1777519800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.62<13.00,btc-updown-5m-1777520400,1777520100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.70<13.00,btc-updown-5m-1777520700,1777520400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.78<13.00,btc-updown-5m-1777521000,1777520700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.87<13.00,btc-updown-5m-1777521300,1777521000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.95<13.00,btc-updown-5m-1777521600,1777521300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.03<13.00,btc-updown-5m-1777521900,1777521600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.12<13.00,btc-updown-5m-1777522200,1777521900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.20<13.00,btc-updown-5m-1777522500,1777522200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.45<13.00,btc-updown-5m-1777523400,1777523100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.53<13.00,btc-updown-5m-1777523700,1777523400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.62<13.00,btc-updown-5m-1777524000,1777523700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.70<13.00,btc-updown-5m-1777524300,1777524000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.78<13.00,btc-updown-5m-1777524600,1777524300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.87<13.00,btc-updown-5m-1777524900,1777524600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.95<13.00,btc-updown-5m-1777525200,1777524900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.03<13.00,btc-updown-5m-1777525500,1777525200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.12<13.00,btc-updown-5m-1777525800,1777525500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.20<13.00,btc-updown-5m-1777526100,1777525800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.28<13.00,btc-updown-5m-1777526400,1777526100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.37<13.00,btc-updown-5m-1777526700,1777526400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.45<13.00,btc-updown-5m-1777527000,1777526700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.53<13.00,btc-updown-5m-1777527300,1777527000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.62<13.00,btc-updown-5m-1777527600,1777527300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.87<13.00,btc-updown-5m-1777528500,1777528200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.95<13.00,btc-updown-5m-1777528800,1777528500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.03<13.00,btc-updown-5m-1777529100,1777528800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.12<13.00,btc-updown-5m-1777529400,1777529100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.20<13.00,btc-updown-5m-1777529700,1777529400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.28<13.00,btc-updown-5m-1777530000,1777529700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.37<13.00,btc-updown-5m-1777530300,1777530000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.45<13.00,btc-updown-5m-1777530600,1777530300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.53<13.00,btc-updown-5m-1777530900,1777530600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.62<13.00,btc-updown-5m-1777531200,1777530900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.70<13.00,btc-updown-5m-1777531500,1777531200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.78<13.00,btc-updown-5m-1777531800,1777531500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.87<13.00,btc-updown-5m-1777532100,1777531800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.95<13.00,btc-updown-5m-1777532400,1777532100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.03<13.00,btc-updown-5m-1777532700,1777532400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.12<13.00,btc-updown-5m-1777533000,1777532700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.20<13.00,btc-updown-5m-1777533300,1777533000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.28<13.00,btc-updown-5m-1777533600,1777533300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.37<13.00,btc-updown-5m-1777533900,1777533600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.45<13.00,btc-updown-5m-1777534200,1777533900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.53<13.00,btc-updown-5m-1777534500,1777534200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.62<13.00,btc-updown-5m-1777534800,1777534500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.70<13.00,btc-updown-5m-1777535100,1777534800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.78<13.00,btc-updown-5m-1777535400,1777535100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.87<13.00,btc-updown-5m-1777535700,1777535400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.95<13.00,btc-updown-5m-1777536000,1777535700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.03<13.00,btc-updown-5m-1777536300,1777536000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.12<13.00,btc-updown-5m-1777536600,1777536300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.20<13.00,btc-updown-5m-1777536900,1777536600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.28<13.00,btc-updown-5m-1777537200,1777536900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.37<13.00,btc-updown-5m-1777537500,1777537200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.45<13.00,btc-updown-5m-1777537800,1777537500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.53<13.00,btc-updown-5m-1777538100,1777537800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.62<13.00,btc-updown-5m-1777538400,1777538100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.70<13.00,btc-updown-5m-1777538700,1777538400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.78<13.00,btc-updown-5m-1777539000,1777538700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.87<13.00,btc-updown-5m-1777539300,1777539000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.95<13.00,btc-updown-5m-1777539600,1777539300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.03<13.00,btc-updown-5m-1777539900,1777539600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.12<13.00,btc-updown-5m-1777540200,1777539900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.20<13.00,btc-updown-5m-1777540500,1777540200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.28<13.00,btc-updown-5m-1777540800,1777540500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.37<13.00,btc-updown-5m-1777541100,1777540800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.45<13.00,btc-updown-5m-1777541400,1777541100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.53<13.00,btc-updown-5m-1777541700,1777541400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.62<13.00,btc-updown-5m-1777542000,1777541700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.70<13.00,btc-updown-5m-1777542300,1777542000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.78<13.00,btc-updown-5m-1777542600,1777542300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.87<13.00,btc-updown-5m-1777542900,1777542600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.95<13.00,btc-updown-5m-1777543200,1777542900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.03<13.00,btc-updown-5m-1777543500,1777543200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.12<13.00,btc-updown-5m-1777543800,1777543500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.20<13.00,btc-updown-5m-1777544100,1777543800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.28<13.00,btc-updown-5m-1777544400,1777544100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.37<13.00,btc-updown-5m-1777544700,1777544400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.45<13.00,btc-updown-5m-1777545000,1777544700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.53<13.00,btc-updown-5m-1777545300,1777545000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.62<13.00,btc-updown-5m-1777545600,1777545300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.70<13.00,btc-updown-5m-1777545900,1777545600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.78<13.00,btc-updown-5m-1777546200,1777545900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.87<13.00,btc-updown-5m-1777546500,1777546200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.95<13.00,btc-updown-5m-1777546800,1777546500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.03<13.00,btc-updown-5m-1777547100,1777546800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.12<13.00,btc-updown-5m-1777547400,1777547100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.20<13.00,btc-updown-5m-1777547700,1777547400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.28<13.00,btc-updown-5m-1777548000,1777547700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.37<13.00,btc-updown-5m-1777548300,1777548000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.45<13.00,btc-updown-5m-1777548600,1777548300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.53<13.00,btc-updown-5m-1777548900,1777548600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.62<13.00,btc-updown-5m-1777549200,1777548900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.70<13.00,btc-updown-5m-1777549500,1777549200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.78<13.00,btc-updown-5m-1777549800,1777549500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.87<13.00,btc-updown-5m-1777550100,1777549800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.95<13.00,btc-updown-5m-1777550400,1777550100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.03<13.00,btc-updown-5m-1777550700,1777550400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.12<13.00,btc-updown-5m-1777551000,1777550700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.20<13.00,btc-updown-5m-1777551300,1777551000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.28<13.00,btc-updown-5m-1777551600,1777551300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.37<13.00,btc-updown-5m-1777551900,1777551600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.45<13.00,btc-updown-5m-1777552200,1777551900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.53<13.00,btc-updown-5m-1777552500,1777552200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.62<13.00,btc-updown-5m-1777552800,1777552500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.70<13.00,btc-updown-5m-1777553100,1777552800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.78<13.00,btc-updown-5m-1777553400,1777553100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.87<13.00,btc-updown-5m-1777553700,1777553400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.95<13.00,btc-updown-5m-1777554000,1777553700,Up,,,,,,,,,,,,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777554300,1777554000,Down,76319.37,-1.0,-1.0,-1.0,1.0,0.2124473166620356,0.2690249746323615,-0.07797285743909614,0.00071372536,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777554600,1777554300,Down,76321.78,-1.0,-1.0,-1.0,1.0,0.19890418656929332,0.3164022559957795,0.04010563998944871,0.0012,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777554900,1777554600,Up,76285.88,-1.0,-1.0,0.0,1.0,0.400646248946332,0.3163034479720651,0.036788877070162804,0.00529299048,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777555200,1777554900,Down,76310.0,0.0,0.0,-1.0,1.0,0.26510255689803053,0.2754932502516034,-0.06215487437099134,0.0011840000000000002,1.0,no_data,,,,,,,,,,
